address,ens_name,op_token,op_tokens_voting,total_votes,op_voting_nft,total_proposal_interaction
0xe2504eb81516cf6f,test.ens,1.47,127,77,1TMY85,22
0xbd6c5b2dbb63644d,example.ens,3.38,150,79,7FCTSJ,25
0x1144ff1d2d933d12,test.ens,1.04,92,50,RG10AK,49
0x5b0036ed65cabfbb,test.ens,0.98,108,76,UDQR2W,31
0x6d2781ae5ec0f3ce,test.ens,0.63,134,63,MW6PE1,39
0xd506a423d3dddb08,test.ens,1.45,64,37,NEOTFB,15
0xc503d4a5edb13c93,test.ens,2.11,108,89,79UBRT,20
0xdcf6cbae1e8df713,example.ens,1.59,197,42,BKF7RV,45
0x324c706be0aa498e,test.ens,0.33,115,76,WWMOVN,8
0x6f1e899ffc6fe519,test.ens,0.14,135,28,ESTL3R,44
0x505464c53454dfad,example.ens,0.51,90,24,4KVN89,13
0x47443a824d530cae,test.ens,2.36,143,100,VE3IP2,6
0x314b5144907c49ab,test.ens,1.84,76,85,N6ZTXX,41
0xe9171a5c454a41ee,example.ens,2.7,70,42,NTMTBM,25
0xac20ba2cdf88fb09,example.ens,1.69,175,83,NN5LSA,26
0xc976c6b42e62a517,example.ens,3.89,126,27,L90EJD,35
0x8de6172b2e1a5992,test.ens,1.16,197,38,THKI9G,47
0xb464b46354fdb7b8,example.ens,4.01,53,29,PWYUIE,13
0x80ffeb3cc2cf3226,example.ens,4.92,153,21,RQ184I,19
0x0d8e16fff15ab227,test.ens,1.24,58,74,GM1EZG,41
0x5d944ab63fc05946,test.ens,0.74,75,46,ZQMSU5,15
0xc9f967b9a8596f0d,test.ens,0.78,75,72,NHF7KY,8
0x9738213cd09e418a,example.ens,4.89,70,60,P0X4YZ,50
0xf9286b3dcebec618,test.ens,3.58,169,90,AZM0V6,29
0xf08df8036f605f6f,example.ens,4.61,125,95,WOGRF3,20
0x63a5b4c58299f0b5,example.ens,0.63,77,64,I23VN7,10
0x5ff6ed903c774be6,example.ens,3.67,188,69,2IQ2MM,11
0x69def37fd6a46c2a,example.ens,1.53,102,79,9TZG0M,23
0x2d2057ea743356ee,test.ens,1.72,103,80,BT5MFV,29
0x8c2f4ac666271908,example.ens,0.2,134,90,FAV956,43
0x16add9aac9ed53cb,test.ens,4.01,90,92,4AXCDK,50
0x1f21a6fed4900623,test.ens,4.89,71,21,Q2KDFB,38
0x0ab6ce79e552bd91,example.ens,4.86,59,50,E5T32G,26
0xcdebb39e0aafa40a,example.ens,2.56,175,78,2DWJ3R,40
0x9c51b93eef8b68cd,example.ens,1.34,57,81,366WQY,45
0x1c2741a3009248d4,example.ens,4.79,179,85,5TKOW9,21
0x8741cf8662b4e7fe,test.ens,4.07,96,92,950AK8,48
0x6eb51b7873a84d5f,example.ens,2.59,67,28,BB82CX,29
0x038990ca7d0e8574,example.ens,3.71,110,79,FVIGOF,25
0xc9f7b6a4b978af57,test.ens,3.93,132,64,YS6SOH,37
0x444c839386059acc,test.ens,3.2,98,80,VFQ110,42
0x21bdcbe52300977c,example.ens,1.59,142,57,73I2UO,33
0x83fa0051bde70b98,test.ens,0.86,129,48,O5TC3L,41
0x4d70f09ae647e5bd,example.ens,0.27,97,79,VQ5HO9,17
0xb4bcc744ffea9e39,test.ens,4.44,133,20,0ETF5F,19
0xd79238e3094719da,test.ens,3.67,54,93,U1U1FI,14
0x10cf456f4ca7f4ba,test.ens,1.07,116,52,9FK9NI,41
0x7889f2e459d004c0,example.ens,2.04,195,68,BT79ID,25
0x7364c8735ee842d3,example.ens,0.79,71,25,0OPPWA,30
0xd336723c2856a299,test.ens,4.15,71,67,I5Q20V,12
0x21dc6320fa238939,example.ens,0.88,71,94,MHSLQ9,42
0xcba97ffd440ff594,test.ens,3.8,127,51,86KSZM,49
0x7d80d79769be12d3,example.ens,2.62,54,61,026I70,22
0x3d1855cc1ad5952b,test.ens,3.21,177,73,ES9CGT,21
0x50884f20fc5d1bf9,example.ens,0.43,108,40,YS5DLJ,28
0x8c5a90d2661fb172,test.ens,4.11,175,81,KASF30,18
0xe9476f0c2c6b90c3,example.ens,0.14,51,50,KZRR66,28
0xf27e693b9da5806b,example.ens,1.94,161,33,6TPMPI,9
0x99a98703745c4c33,example.ens,4.62,87,73,UE1ILH,8
0x528555450dec2111,test.ens,3.67,153,20,4NOCZ3,39
0x13c4f2f264c65417,example.ens,3.05,131,57,7T0WF8,39
0x48c0625ce7cb286f,example.ens,3.2,98,37,286N4X,49
0xa0bad58d7036b5d3,example.ens,3.37,155,43,8G35EK,31
0x423c8d2bfbb015c2,test.ens,0.86,66,22,6YS13K,50
0xc73f4055a3d0cf65,example.ens,1.38,51,83,J7L9XA,15
0xc070edf96cc664f7,test.ens,4.16,108,26,TNXUTA,16
0x219aed39c52fb8a4,example.ens,0.4,138,58,UVLZR5,19
0x2b548b310922086b,test.ens,4.56,189,67,R3F7YT,37
0x50612497e0904a66,example.ens,3.32,50,95,30JOAI,34
0xcf44f7dd6e9e569c,example.ens,1.02,133,28,0DIQHP,11
0x73d468b72b0dd39c,test.ens,3.28,170,79,Q73J2F,20
0x00afe3c8e8911586,test.ens,0.94,78,53,SKESCE,5
0x8347e3cd33c15ba1,example.ens,0.19,53,44,ZHJMTG,31
0x8d7818f6f8a2c6fa,test.ens,0.29,66,30,PUUCMB,44
0x3313b56fc6c7377c,test.ens,1.67,63,46,3WWH94,9
0xb3e0756a06c91000,test.ens,3.09,154,91,6ZLYW1,30
0x1c1c80b2fe7ca01a,example.ens,2.01,149,74,JJL2HP,13
0xf7de19fa2394e3c8,example.ens,0.93,199,30,V16DZI,37
0xef1013bb36851a67,test.ens,3.45,56,87,B4RUK8,50
0x87b76df70b5ffebb,test.ens,4.01,106,29,5S39IG,47
0xdfb8703b916433a5,test.ens,3.94,96,80,NPDZ5J,36
0x460d3c2f13a8a0b9,test.ens,1.73,112,81,KWW3O1,18
0x13cb0d9b2ab49041,test.ens,1.07,165,42,SHCZIF,19
0xadf82baee79aae86,test.ens,2.39,96,82,ZJFRTB,6
0x0a7fa80910f4b385,test.ens,3.66,154,85,VXOUSE,30
0xa304f5c32f159bbb,test.ens,3.18,124,52,GQCGMD,7
0x21d7ba50697e6c09,example.ens,2.97,91,36,HC0N27,36
0x4d5defec2a208c9e,example.ens,1.76,130,28,O363GY,46
0xf611f44446ea8ccf,example.ens,2.28,131,47,7W6EU0,29
0x6c29eca1c1fb584c,test.ens,1.09,131,84,YOOAO6,42
0x4561d613469ace69,test.ens,1.74,68,66,ACOXHH,20
0xcaea31d9ce95aaa1,test.ens,2.26,173,63,ZPORZJ,41
0x3b9874d3b60fee47,example.ens,4.23,192,31,JBVK5U,18
0xa83857dd2bfbfb0d,test.ens,0.78,167,54,KZ365B,27
0x7530c2a5edd82307,example.ens,1.5,77,26,FYY3MO,16
0x5b018b1048c9ad4d,example.ens,2.42,143,100,AWSN9E,48
0x0aa6f0f6c5190e8c,test.ens,0.33,92,43,7RVIJ8,45
0xacca4b1d417d01c7,test.ens,1.1,114,98,MV7AIW,13
0xd47b88b82b92d6a7,test.ens,1.1,61,60,Z3HP2L,40
0x1614b3e75bcb8ad8,test.ens,1.65,56,77,BUBRXF,5
0xe1309d9f6260b442,test.ens,0.38,91,49,ZQI8DE,25
0x9b5e8dad27184ef3,example.ens,0.39,148,82,MEH3QX,48
0x005616d160bb8b6d,example.ens,2.51,113,35,1CR5LY,25
0x94ebed3a32db35c2,test.ens,0.53,135,70,CIEHJW,32
0x2a4934920792e145,test.ens,0.4,85,62,ZOFXMA,39
0x6390d900904affc2,test.ens,1.57,133,87,EXJ10N,15
0xe51090de7a57420a,example.ens,3.36,129,51,96A15P,17
0xc8b7503c5bfc335d,example.ens,3.82,87,60,X0B300,50
0x6f90ae3161a02e08,test.ens,2.29,54,81,IUFEUO,43
0x2dbd266363eb344e,example.ens,1.34,146,51,UP9XBB,34
0x8a0b82d6df7ffb3c,test.ens,2.81,80,43,13APEQ,49
0x7330d555b66cf840,example.ens,3.1,194,31,A70WR4,35
0x09f1191ce74a76ac,test.ens,2.84,101,90,CEDP4W,33
0x345b573bd009c003,test.ens,3.15,140,79,YR5TPP,17
0x71fa756d15837b89,test.ens,2.44,122,29,8ALPSV,25
0x9147dfcc30d65e11,test.ens,4.16,127,76,T895I6,42
0xb03cc47bafd46a94,test.ens,3.8,145,98,6KAA02,32
0x317928aa7fe2ef94,example.ens,3.02,138,36,R2JR33,39
0xd7c2be0a19a16b18,example.ens,3.53,100,82,NT9WJ1,36
0xa077d4ca3f9dde3d,example.ens,4.7,72,53,16LRV7,26
0x39c19e8668272ccc,example.ens,3.36,91,52,SAO4X1,31
0xa3a833914e8de3b9,test.ens,2.89,192,79,QJSULV,26
0x5149861617a1b180,test.ens,1.7,99,72,NBSIFZ,39
0x2c6abb5c10d373ee,test.ens,0.69,100,61,44ISVX,25
0x579905c4a00c0a0b,test.ens,1.36,87,26,CV2CMX,19
0x16e674b96ad872a4,test.ens,4.62,200,25,VAECWM,22
0xda883b9ef77d8fbb,example.ens,0.63,95,72,BRF65G,35
0x3c3a867b3a646a19,example.ens,3.79,175,63,A26K6F,26
0x150974ba984b4ce7,example.ens,3.15,123,80,LXJYNB,33
0xad09b84854abd670,test.ens,3.54,75,60,CMJZA7,46
0x4095409cb71ca734,test.ens,4.15,149,26,ZRQ88S,12
0x5f6c044c3e3932fe,example.ens,4.26,88,72,DGLYQO,19
0xff8d367464ad6d0b,test.ens,3.22,124,41,Z6S60Q,27
0x8b455c426a1ca518,test.ens,0.17,170,66,J3PLL1,6
0xe8f4ac0f39999d41,example.ens,4.29,187,60,1T9K9D,35
0x11323f3e1a2b46c2,example.ens,2.13,90,41,LK0KNO,49
0xfe7a21f2663af94d,test.ens,0.62,147,85,CFGLJX,14
0xfd5ea807b5fa44de,test.ens,1.97,142,91,71TND5,37
0x39e68180c2a7033f,example.ens,4.19,77,74,Y5AOKJ,46
0xaf3434bdf854ab54,test.ens,2.62,183,85,ICHVO7,34
0xc11a0572b593d90c,example.ens,3.83,67,30,CR06RH,23
0xec3cfc1ceb4c960b,test.ens,1.62,113,77,CJHPYV,20
0xe0373dc5f20de451,test.ens,0.42,151,92,3MLZR1,21
0x90a7f6f810ca6c35,test.ens,1.96,184,32,95B17S,24
0xcfccbb6b842db586,example.ens,4.14,194,63,9I3PA0,39
0x9dcea29e3b372298,example.ens,2.62,156,79,Y1WOQE,40
0x37a589a49525e759,test.ens,2.7,105,81,L8G1K2,42
0xada0cb5b20c995a4,test.ens,0.9,150,34,09LP84,48
0x3624c730c451afc3,test.ens,2.57,187,41,4VYPXN,9
0x8fe7143036a8491a,test.ens,1.67,70,69,8N9SPM,14
0xeb9df171b7029c7e,test.ens,1.47,177,54,QHN1KE,5
0xc935e85797f940d0,example.ens,4.27,108,37,UW2ACH,47
0xcfa8d3869f61aab9,test.ens,1.27,53,23,BWRVFK,38
0x350d0345de48ce99,example.ens,3.9,175,88,DBIN6N,39
0xa8ff5405909247cd,example.ens,2.8,77,100,DYZQQZ,37
0xaa1b59b8a167ce98,example.ens,4.98,168,49,ZJ1BWL,9
0x3b836dc932f66c6d,example.ens,3.5,174,39,5MFBQ5,7
0x1d0764018a940f4f,test.ens,3.41,131,41,RM9B6A,23
0x55bb2ebe107c9f95,example.ens,3.56,62,98,PYJNWP,32
0xff5e7e03b87c8648,example.ens,2.61,172,93,H7GOAM,20
0x5ccfffd5a9076ae7,test.ens,3.22,197,58,XQZZ2Y,18
0x117c307b8801a229,example.ens,0.11,75,27,7073JI,46
0xcc63d5a0ea309bed,test.ens,0.74,101,92,8RYIP9,45
0x10d115e1efbfdca2,example.ens,2.67,68,43,SOM7FH,47
0xada5f033273d44e8,test.ens,1.13,144,68,CC6KN3,22
0xf8bc48c998832894,example.ens,1.29,79,43,LH4PEI,37
0x272443343e3ce4ba,example.ens,3.38,110,28,XSVVCW,18
0x215bf06d92d9d0bc,example.ens,1.76,121,34,WTCXA2,32
0xc577cde757e51d4a,test.ens,0.66,77,73,QF85IW,5
0xd304f967f5615fbc,test.ens,2.62,156,65,9GJ5MT,21
0xb9bee32c2cc9864e,test.ens,1.73,138,50,K3TLKA,16
0xaef94c10ed34a08e,test.ens,0.1,102,29,0DEI06,12
0x6b9b1b54de17c792,example.ens,0.39,53,45,PIAN2Z,35
0x517ca6538dd6e6f6,example.ens,2.0,131,36,DTV0JU,24
0x96c73e104dfe3f87,test.ens,4.8,155,38,EP0865,38
0xe291457921d55631,example.ens,4.37,168,71,744IU1,27
0x5d0b2c441b66cc83,test.ens,0.77,64,66,87923F,13
0xdabed933b6824637,example.ens,4.53,100,65,GDUGIE,37
0x8d6ab34e597bab44,test.ens,1.47,94,72,KA2Y23,20
0x0e1700f2a92d5268,test.ens,1.05,173,92,MQ9UWG,5
0x00853b30da065bfc,example.ens,2.19,67,61,OPV6HK,47
0xeda11c03fcb49fbd,test.ens,1.23,131,54,KLLSGP,40
0x3a10a3797b053fcf,test.ens,1.54,75,40,U6PSLR,19
0xe61434d53cf57240,test.ens,0.11,97,40,NZHSQK,19
0xf42e9a102b9a6c57,test.ens,2.35,74,66,YP0P2F,39
0x0d5d246944864bbf,example.ens,2.86,80,81,PN3W5C,15
0xb66c20e82b592878,example.ens,2.78,186,69,1WERCL,16
0xf250a231c998306c,example.ens,2.46,103,85,FJIXA5,43
0xd094c07d7c2e29a1,example.ens,1.4,173,71,OID337,12
0xceccd0d781a6a02d,test.ens,4.16,132,82,7CBJYU,28
0xce30fa54c4d0f4be,test.ens,2.01,90,40,QDMP62,12
0xf6329f4febaad43c,test.ens,2.7,70,48,2PV1ZF,13
0x5280a0d756969981,example.ens,2.25,163,58,E8LNVA,15
0xa779bdf133e475ce,example.ens,0.31,151,50,6P7FYX,35
0x5d5295727efbf22a,test.ens,0.94,164,60,OOEAE9,32
0xd4ec9f6a8232b6d7,example.ens,3.68,125,82,77FRC1,34
0x7b13e658ad38f673,example.ens,3.48,97,70,05P3O1,36
0x95338edd8f6e6df6,test.ens,1.6,107,47,06KBZB,19
0xe10dda301c48e367,example.ens,4.39,137,40,AD7R8N,16
0x1d1c375b7017d39d,test.ens,2.65,191,99,QL6GHD,6
0xdeb77f4cb653982d,example.ens,1.37,182,22,RU1EWF,24
0x980015422dfd4789,test.ens,3.65,156,24,SV2G9W,49
0x878f5dff6941ad0e,test.ens,1.12,138,61,C6B0R3,32
0x07452337f008fb28,test.ens,1.72,107,87,T4GBCF,6
0x244b03ca0fc08219,example.ens,0.44,66,38,N6NSNH,15
0x6d62bf70368e5051,example.ens,4.72,64,35,YH148M,9
0xf49f91140bd8ad20,test.ens,1.02,150,25,95C7C6,28
0xd485b9ab952e5fc4,test.ens,4.63,115,34,H16C2I,39
0xd1d01240357a2e12,test.ens,1.1,99,33,CVN511,44
0x1a432e4fb8390d2e,example.ens,1.45,110,94,MTO5HI,9
0xbe60bc4dcf29034b,test.ens,2.18,129,59,BLPN20,33
0xee4f794e7fa7806c,example.ens,0.79,106,23,FN0PSX,43
0xf202ef2eb3199d38,test.ens,4.49,148,27,MA1U3T,16
0x9260b87ca487f6ff,test.ens,2.95,157,74,UWO6X4,23
0xda4bd25906ac5644,test.ens,3.64,86,23,60QBDQ,38
0x70ea0408e8a597c7,example.ens,3.81,144,52,28MJI3,16
0xeba5fb0cca4d2984,test.ens,4.13,116,70,RM8VTA,44
0xb3a28442f4b05eca,test.ens,2.11,50,84,S37YNV,5
0x5fa3444da516c5be,example.ens,4.23,116,88,1F29QZ,35
0x5ba3eec86b6a593b,test.ens,1.12,138,22,IR90HM,11
0x5a3ac5090b871a69,test.ens,4.63,148,43,OO91IF,12
0xeacd18b48ed59382,example.ens,4.32,163,72,SV027N,43
0x3e89ea1ca2ee58d0,example.ens,0.2,77,73,IT6BWG,40
0x24b095bd415facb6,test.ens,0.24,147,34,79E28P,38
0xf4536172d0e83969,example.ens,1.9,85,33,OM0A69,47
0x99d4b82f0e954169,test.ens,1.28,78,55,K77DCK,26
0x727438de713339e4,test.ens,3.57,80,50,GIQ5DJ,41
0xe49acd3f3436c945,example.ens,2.72,91,70,1S2X3S,36
0x0f2ff2952b12f581,example.ens,4.95,144,76,ALRVEK,30
0x3d6bc3b5dbe7f0fc,example.ens,3.32,147,61,RY289B,40
0x4bf56fbd70545538,test.ens,3.1,95,65,IMYC5W,23
0x7276f28c70caf999,example.ens,0.7,198,96,E15MIZ,26
0xa46463d0c75ed3e2,test.ens,3.8,159,74,SZVP6Z,6
0x9072ed95115d433b,test.ens,0.12,130,57,63ET7X,48
0xe32dfdc48ee7b38f,test.ens,0.25,187,25,TRMB9G,11
0x02a26e85a0c4b14a,test.ens,0.44,158,71,2CPS0C,45
0x9d952456dd963431,test.ens,4.68,109,72,WHFXET,5
0x13ab2586d280b3a7,test.ens,1.97,187,85,0EETCP,42
0xa9ee2dc0e294c381,example.ens,2.7,193,79,BIJUPT,38
0x43cc9deee7968b1c,example.ens,3.3,83,73,E1EEP9,10
0xb990a3d019a09111,example.ens,3.25,64,30,IWV76H,26
0xbe5137f48bdd9d26,test.ens,0.17,52,79,OLS3QX,10
0x85c32fb605483a52,test.ens,2.83,138,23,9T2EJE,35
0x6a281cfdb2241f3e,test.ens,4.56,189,33,JBW1AI,17
0x8ee6f9ddde2be9fe,test.ens,2.69,116,78,EK934B,23
0xd32b3998a956aeed,example.ens,1.58,108,42,8JG0YV,13
0x828cbe9ed7dbde2a,example.ens,1.72,69,51,JA9TZV,45
0xb4ebe07d4d422bef,example.ens,1.76,195,23,QCHRFR,18
0xc46b8a3a797051d7,test.ens,1.29,100,93,T6PZXH,27
0x697a14128b40080b,test.ens,3.89,138,23,27RRHC,49
0x2e610547cb06f6f9,example.ens,3.11,82,98,QAIAVF,12
0x519db60123f92348,example.ens,1.39,95,75,IECXQP,26
0x5e4bd9a846a6ebc0,example.ens,3.05,135,64,XXJBK1,44
0x68b9f8e6d69af0db,example.ens,0.53,101,57,J1APNT,33
0x16d1b7e953daa91d,example.ens,3.28,197,84,9JF6U1,35
0xc59750de0beedf8e,test.ens,4.38,54,74,B5VB1H,21
0xc767f65d6d28d480,example.ens,1.08,170,57,TLKRN7,25
0x1cafd8b40d626cf9,test.ens,3.39,59,74,A4W5LT,11
0xfc23451972d946fc,test.ens,1.42,112,96,SRH9VX,34
0x5420435f2acdc0d9,example.ens,0.14,54,87,ZZ7URL,30
0x287bac1f5a804ffa,test.ens,0.61,181,58,3ECVC6,16
0xfb526c429a92ca36,example.ens,3.35,137,29,3C25MT,17
0x6a7449dd87538403,example.ens,4.77,173,90,4TK4B9,41
0x2322b9c29d518eba,test.ens,0.6,139,22,TULMMY,43
0xd94acc5a742bbc9e,example.ens,2.7,89,56,SGP0FG,12
0x9861c099bbe8fa8a,example.ens,4.68,115,89,K3HOK4,5
0x1c5cce74d166baa3,test.ens,1.83,103,66,FWRK8L,48
0x733168d908c61d75,test.ens,2.52,59,30,GIUP1K,20
0xcb632f2c703e07b2,example.ens,4.73,94,48,ONE0TX,28
0xd06ffaddb588a8f0,example.ens,4.71,99,55,Q4N0CU,46
0xc40c09c851802a0c,test.ens,3.84,200,97,OMWF4N,6
0x9d493b5f1bc8bca1,example.ens,4.83,53,45,V6M4VG,7
0x4a0cd26c014a5364,test.ens,1.0,76,31,4Y5Z8N,22
0x7d23ba46334826e9,example.ens,2.83,183,77,GX3H76,21
0x82070d6291a84a77,example.ens,0.39,120,36,ZWDJXL,33
0x95b11861fd7d63f2,example.ens,4.06,109,37,6A8R88,21
0x33e8f5c03b695522,example.ens,1.36,58,96,35BCQC,29
0xc08663777349f5d1,test.ens,4.06,54,91,M70DWX,12
0xfc575b2eb5b5dbd0,example.ens,4.05,57,48,37N49B,22
0x7c15f8a2d9e2dff6,example.ens,1.33,119,28,2DIXG2,48
0x933b70e466aefe0d,test.ens,2.79,116,84,6007XT,27
0x0fec1beb178280f8,test.ens,2.23,124,37,1ES3GK,8
0xb163e9f8d49f6d03,example.ens,2.28,88,90,SIF6ON,18
0xa45831658d20a7eb,test.ens,2.06,65,97,WMZ6H3,6
0x4ad090624678ae10,example.ens,1.54,65,62,XRRV2V,14
0xa026d19bc8f9f1ac,example.ens,1.46,89,81,F0WH8M,30
0x18f4ecbee95ab2ec,example.ens,1.26,173,94,VGDCZ3,21
0x9dfe8dfc5ab49ebe,test.ens,0.79,114,82,37P5OP,38
0x4aee04727a47c3a3,example.ens,2.19,65,56,O1N8EX,34
0xced876cd28b9e95d,test.ens,4.35,198,40,DEQXV9,28
0x0050718b0b8988f3,example.ens,1.72,72,46,CJW6HF,47
0xd0b9087ceb21d136,test.ens,3.78,50,81,VFL1EP,38
0x0c01f57cc1382a3d,test.ens,4.69,64,60,U1W7GC,23
0x6c43dc17ebee8896,example.ens,3.43,98,56,IS7PAV,22
0xdb68c01ac178f494,test.ens,4.28,130,76,3XYZYC,21
0xc6fa4cbf16be338a,test.ens,4.71,59,20,R8K9X7,31
0xb9819eb9e4651059,example.ens,1.69,164,45,Z6B2EM,37
0x79a44bdc39980f03,example.ens,3.36,188,27,RE6QAF,8
0xad5ec0638b14675a,example.ens,0.79,186,50,ODL3VW,24
0x27f97bedf2192a81,example.ens,2.6,128,65,RD8RIA,32
0xeedc5f8fd7faaefd,test.ens,3.67,58,33,NSZAJH,19
0x1b92d2f46f085813,test.ens,2.15,172,47,YSVDPK,35
0x0c7b3c70282304c8,test.ens,4.46,168,68,X0UPZM,20
0xec4e20590dcda932,test.ens,4.16,168,44,HDGO3Y,12
0x1414efa5ca4393d0,example.ens,1.38,160,86,DYF2BX,37
0x0c3ff9611438034d,test.ens,0.89,53,24,XZ66TD,21
0xd02d77a2f71329a5,test.ens,1.0,162,21,VI5DPU,10
0xfba87d0bd2a446d7,example.ens,2.73,117,64,5UJO8P,48
0x2d1230cc14f8a894,example.ens,1.13,106,89,F9FJ8A,33
0x40e4dad36cd2c743,example.ens,3.16,189,26,URWKG2,25
0xaf3ef6c9011badaf,test.ens,2.37,190,52,E20W15,25
0x8fb42a3d581fda53,example.ens,0.47,94,57,S7I170,38
0xe30d646d4889b116,example.ens,4.02,123,83,FC1Z5P,19
0xc042825f7d29b43e,test.ens,4.81,183,64,4UM3XA,31
0x87b2e97338d606a6,test.ens,4.19,117,26,II8A9N,10
0x8233c620e16ab8d7,example.ens,0.16,113,77,DZ2XJJ,24
0x4ba3cd9996eab99a,example.ens,3.83,92,74,O0SF8U,9
0xf883aed74f50a1af,test.ens,2.15,64,76,UAYPKS,21
0x2f9dc48417c33f36,example.ens,3.89,95,91,Y2RQUS,41
0xa0e44088885555a2,test.ens,3.0,96,42,1YBB3D,36
0x77b5b54f220e69e2,test.ens,4.31,169,79,LLYL05,26
0x54627978e4fafe3e,test.ens,2.71,81,30,RY4YM0,20
0x13a688a772590196,test.ens,2.94,89,89,8HBX7T,37
0xc57b925d1c668738,example.ens,4.95,59,79,JNBS4Z,35
0x42ceb69f99da1bc4,example.ens,2.07,186,28,EUDLR3,10
0x513a0d3246515d40,example.ens,2.48,75,41,9PYH0Q,19
0x3a6d87c2a0d8165b,example.ens,2.05,172,70,T4H4GA,47
0x8f08c4ddb785ddea,example.ens,3.99,174,48,Q80FA8,40
0x176064744131fb22,test.ens,1.03,176,78,SJMMY6,35
0xbbb3d16b5d02496e,test.ens,0.49,142,59,L6MACJ,5
0x7446904bb56f3490,example.ens,2.38,173,71,5YYUJL,7
0xebe499100d615f31,example.ens,0.19,61,95,Q4K9I3,46
0xb76e4b96788a0361,example.ens,2.8,90,54,F83NZT,37
0x942f98528b38d3dd,example.ens,2.62,56,60,2IBKBT,20
0xf2150a248a55a7b8,example.ens,4.11,149,84,XVRHMM,17
0xe1259153194fa5da,test.ens,0.77,80,52,3VGVMG,46
0x0724f1f15f370057,test.ens,4.53,141,96,MAM7NO,30
0xd3cc7c279d4eab1f,example.ens,1.37,200,93,U3V0KI,29
0x33e3127b30a3834d,test.ens,2.79,197,43,NKGNJ1,35
0xa8e1d62b9ffd3910,example.ens,2.99,104,24,5JLOYG,39
0x8f5429495bc31aca,example.ens,2.48,83,85,IVZCYJ,9
0x1c9cdbfab9f63306,test.ens,2.48,96,45,T19K5C,34
0x30e0bef54b0e0dd8,test.ens,1.22,198,51,FHZ0TK,17
0x6d00cac87c703d51,test.ens,4.49,104,44,DNTRY1,43
0xf6c6379e80dbecbc,example.ens,4.3,113,61,ZXEOF2,19
0x48481df1b8929784,example.ens,4.84,53,50,QXTD3D,24
0xe005d09e117e3426,test.ens,4.62,156,82,RQCOTK,16
0xe963baef1672eabe,example.ens,4.89,141,91,K96GX8,27
0x9e4a45ff640d3f2a,test.ens,0.22,106,97,5W2ANV,19
0x9e5a3bc56fa450f8,test.ens,1.42,196,85,SSX1Y1,48
0x718cffc659d3a567,test.ens,4.3,163,56,VQK3QK,50
0x4f0dff19327e19be,example.ens,4.99,79,45,TQQBBJ,8
0x7fcd8297fb8ab023,example.ens,4.38,134,35,GXR5LB,25
0xfc1f2bf3f79c5fd9,test.ens,3.21,115,20,A0T6SU,40
0x49aff014b4a2c539,example.ens,1.35,196,24,HXYB1P,45
0x388323deda88f313,example.ens,1.09,85,97,OV8YJ9,20
0x4e776bdf7efa2edd,example.ens,0.45,138,22,VCO8FA,14
0xe95542f58863ab78,example.ens,4.16,167,21,BSLDZZ,50
0x74a1446d07f19a5b,test.ens,0.28,100,41,YT1694,48
0x31e1a19ffe59ef6a,test.ens,1.64,71,66,O8VLJ7,48
0xd6c500ed3f0e8798,test.ens,2.66,60,67,LND766,32
0x101846116bc72e2a,test.ens,1.43,109,39,9CTB8M,28
0x814da6b500918233,test.ens,2.1,110,56,H4LMV5,38
0x54172c8733f6be7b,test.ens,2.35,151,55,HYGFOP,9
0x56d14812a3205081,test.ens,1.35,193,58,CPS3E5,34
0xff415a54fff8dd07,test.ens,4.36,85,94,QDTNO8,17
0x18139da9e710b6ea,example.ens,0.26,199,74,N00VF8,37
0xbbdef55f73844510,example.ens,1.01,125,79,GL6QO7,6
0xd94cb2048d833cd2,example.ens,0.75,100,43,UP8MMI,24
0xce12e66ac552e226,test.ens,1.36,149,34,1IQVC3,48
0x85666200ffb8589a,test.ens,2.04,192,80,VWRGZL,25
0x2fbddc57fa2eed23,test.ens,4.45,192,62,RAAMUZ,32
0xbac0a15fef26e3c8,example.ens,1.6,102,27,ESBACB,42
0x5d3d7164c6259970,test.ens,2.23,67,63,M9HR7N,5
0x64ddb2548726a493,test.ens,3.16,66,22,QLZ7M6,18
0xa81aca8f7ee0489f,example.ens,3.44,159,33,TBJM3V,10
0xb884b1709267e268,test.ens,4.4,59,80,ZOUU6L,42
0x79a9e86462c91e87,example.ens,4.69,90,38,I550CT,19
0x24cf3016d5dd07e5,example.ens,3.25,139,76,DDP9ZH,15
0x5651e08d9d09eeec,test.ens,1.87,55,84,OG0IE9,12
0xc42667acce4bcfae,example.ens,3.17,141,99,0R17RQ,48
0x8ea30282fb43d834,example.ens,4.6,100,85,PY1WPY,30
0xdf14ab67350590dd,example.ens,4.18,122,44,2R7M3B,22
0x96c4e79394fee6fd,example.ens,2.43,62,55,Z6JS1A,28
0x45cc02b28550d4f7,example.ens,3.78,83,95,KJVBLN,14
0x5ce78949e1008bad,test.ens,3.12,60,100,GDPJOQ,6
0x337936a460ac2ce7,test.ens,3.65,110,89,8PZC5U,32
0x321347901c405427,test.ens,4.37,178,28,DQYIRZ,42
0x2f24861793bf27aa,example.ens,4.53,195,36,L08HWR,26
0x4930d2e81d6ee8c6,test.ens,1.76,87,78,AUFOPR,45
0x3e6d27544a932ca1,test.ens,3.35,157,87,RPBOBM,23
0xfc6d7c6504cbc21e,test.ens,1.21,172,22,LAFVW3,28
0x49ee8439e57c1bd7,example.ens,2.1,80,62,SB3ULR,34
